id,mst,ten_nnt,dia_chi,cqt
363,3200631093,"Công Ty TNHH Ngọc Vân - Thái Lan","Khóm Đông Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
364,3200638469,"Công Ty TNHH MTV Đức Phát Quảng Trị","Số 110 đường Huỳnh Thúc Kháng, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
365,3200657983,"Công Ty TNHH MTV Bkx Vina","Khu đô thị Bắc Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
366,3200662655,"Công Ty TNHH Đức Mạnh Quảng Trị","Số 98 Lê Lợi, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
367,3200677669,"Công Ty TNHH MTV KHH Global","11A Nguyễn Quang Xá, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
368,3200679465,"Công Ty TNHH MTV Gia Huy Quảng Trị","Số 11A Nguyễn Quang Xá, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
369,0102180545-016,"Công Ty Tài Chính TNHH MTV Ngân Hàng Việt Nam Thịnh Vượng - Văn Phòng Đại","Tầng 2, Tòa nhà REE Tower, Số 9 đường Đoàn Văn Bơ, Phường 12 (hết hiệu lực), Quận 4,",Cục Thuế tỉnh Quảng Trị
370,3200704376,"Công Ty TNHH MTV Xây Dựng Thương Mại Hoàng Yến","20/5 Nguyễn Trãi, khu phố 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
371,3200704601,"Công Ty TNHH Trung Tâm Giáo Dục Quốc Tế Golden Path","Số 27 đường Duy Tân, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
372,3200704552,"Công Ty TNHH Mẹ Milk","Kiệt 95/15 Nguyễn Chí Thanh, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
373,3200710997,"Công Ty Cổ Phần Tư Vấn Và Nội Thất Skyline","86 Hoàng Diệu, Khu phố 1, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
374,3200150858-001,"Cn Công Ty TNHH Kim Sơn Tại Khu Thương Mại Lao Bảo","09 ông ích khiêm, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
375,3200718636,"Công Ty TNHH MTV LB Tâm Minh Tiến","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
376,3200677669-001,"Văn Phòng Đại Diện Công Ty TNHH MTV KHH Global","11A Nguyễn Quang Xá, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
377,3200146379,"Công Ty TNHH Xây Dựng Và Phát Triển Nông Thôn Quảng Trị","Số 498 đường Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
378,3200040693,"Công Ty Cổ Phần Quản Lý Và Xây Dựng Đường Bộ Quảng Trị","Km 752 + 600 Quốc Lộ 1A, Xã Thanh An, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
379,3200146241,"Công Ty TNHH MTV Vĩnh Thảo","Số 38/45 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
380,3200140539,"Công Ty TNHH Trung Sơn","Số 292 Lê Duẩn, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
381,3200243573,"Công Ty TNHH Đào Hùng","Khóm Trung Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
382,3200264044,"Công Ty TNHH MTV Thanh Nga","Số 145 Lê Duẩn, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
383,3200275952,"Công Ty TNHH Thương Mại Và Dịch Vụ Kim Sen","Số 217 đường Lê Duẩn, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
384,3200289144,"Công Ty TNHH MTV Thương Mại Lam Sơn","Số 09D Hàm Nghi, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
385,3200410270,"Công Ty TNHH MTV Bảo Cường","115 Lê Duẩn, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
386,0101066342-004,"Chi nhánh Công Ty TNHH Thương Mại Và Dịch Vụ Hoa Hồng","Số nhà 80 Đường 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
387,0400396395-001,"Chi Nhánh Công Ty TNHH Nhân Phước Tại Quảng Trị.","Số 228 Quốc lộ 1A, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
388,0100686209-122,"Mobifone Tỉnh Quảng Trị - Công Ty Dịch Vụ Mobifone Khu Vực 3 - Chi Nhánh Tổng Công Ty Viễn Thông Mob","Số 211 Quốc lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
389,3300101300-004,"Chi Nhánh Công Ty Cổ Phần Vicem Thạch Cao Xi Măng Tại Quảng Trị","Số 400 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
390,0400349194-006,"chi Nhánh Tư Vấn Đầu Tư Và Xây Dựng Tại Quảng Trị-Công Ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng","Số 63 đường Hùng Vương, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
391,3200140539-002,"Chi Nhánh Công Ty TNHH Trung Sơn","Số 120 Lê Duẩn, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
392,3300338148-002,"Chi nhánh Công Ty TNHH Thanh Trang","Số 394 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
393,4000462724-003,"Chi Nhánh Công Ty Cổ Phần Đầu Tư Và Sản Xuất Petro Miền Trung","Khu công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
394,0304995318-001,"Chi Nhánh Công Ty Cổ Phần Quốc Tế Phong Phú Nhà Máy May Xuất Khẩu Phong Phú - Quảng Trị.","Cụm Công nghiệp và Tiểu thủ công nghiệp Diên Sanh, Thị trấn Hải Lăng (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
395,3200471989,"Công Ty TNHH MTV Lý Gia Thành","Số 78 Trần Phú, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
396,0400349194-012,"Chi Nhánh Tư Vấn Đầu Tư Và Xây Dựng Tại Lao Bảo Công Ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng.","11 Phạm Ngũ Lão, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
397,0300649476-033,"Tổng Công Ty Thương Mại Kỹ Thuật Và Đầu Tư - Công Ty Cổ Phần - Chi Nhánh Petec Quảng Trị","Làng Cổ Thành, Xã Tân Thành, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
398,3200486720,"Công Ty TNHH MTV Phúc Hồng Lạc","199A Nguyễn Du, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
399,0104860842-001,"chi Nhánh Miền Trung-Công Ty Cổ Phần Lũng Lô 51","Tầng 9, tòa nhà Mitec, đường Dương Đình Nghệ, Phường Yên Hoà, Quận Cầu Giấy,",Cục Thuế tỉnh Quảng Trị
400,0303966346-029,"Chi nhánh Công Ty TNHH MTV Đại Gia Đình Tại Tỉnh Quảng Trị","Số 2 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
401,3100261120-009,"Chi Nhánh Công Ty TNHH Thương Mại Tổng Hợp Tuấn Việt Tại Quảng Trị","Số 63 Nguyễn Du, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
402,3200506631,"Công Ty TNHH Thép Xuân Tín","189 Lý Thường Kiệt, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
403,4500271647-001,"Công Ty TNHH Giống Thủy Sản Uni-president Việt Nam - Chi Nhánh Quảng Trị","Thôn Thủy Bạn, Xã Trung Giang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
404,3200524366,"Công Ty TNHH MTV Trương Tuấn Vũ","Số 227 đường Lê Thế Tiết, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
405,6000346337-015,"Chi nhánh Công Ty TNHH Olam Việt Nam Tại Quảng Trị","18 Nguyễn Hữu Thận, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
406,3200574303,"Công Ty TNHH MTV Phúc Tiến Hùng","Làng Cát, Xã Đa Krông, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
407,5600128057-032,"Chi Nhánh Doanh Nghiệp Tư Nhân Xây Dựng Số 1 Tỉnh Điện Biên - Khách Sạn Mường Thanh Quảng Trị","Số 68 Lê Duẩn, Khu phố 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
408,0100776445-023,"Chi Nhánh Công Ty Cổ Phần Quốc Tế Sơn Hà Tại Quảng Trị","267 Quốc lộ 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
409,3200610840,"Công Ty TNHH Atvn","Số 552 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
410,0301463315-098,"Chi Nhánh Công Ty TNHH Truyền Hình Cáp Saigontourist - Tỉnh Quảng Trị","Số 87C đường Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
411,4100266610-003,"Chi Nhánh Công Ty Cổ Phần Công Nghệ Gỗ Đại Thành","Khu Công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
412,0106104986-017,"Chi Nhánh Công Ty Cp Hợp Tác Đào Tạo Và Phát Triển Nguồn Nhân Lực Việt Nam - Trung Tâm Tư Vấn Du Học","Trung Tâm hỗ trợ nông dân tỉnh, Thôn Trúc Lâm, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
413,3200625540,"Công Ty TNHH MTV Hoàng Giang Quảng Trị","Khu phố 11, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
414,0305097236-034,"Công Ty Cổ Phần Kinh Doanh Khí Miền Nam - Chi Nhánh Miền Trung Tại Quảng Trị","Khu Công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
415,3301604762-001,"Cn Cty TNHH MTV Thảo Thanh Hiền Tại Quảng Trị","33 Lê Hồng Phong, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
416,3200686504,"Công Ty TNHH Tinh Dầu Thiên Nhiên Huyền Thoại","Đường Âu Cơ, Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
417,3200686744,"Công Ty TNHH MTV Vĩnh Thành Quảng Trị","Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
418,3200687145,"Công Ty TNHH MTV Công Nghệ Viễn Thông Vbv Quảng Trị","Số 15 Đào Duy Từ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
419,3200687561,"Công Ty TNHH Linh Đan Hoàng","Thôn Xuân Lộc, Xã Gio Việt, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
420,3200687593,"Công Ty TNHH Thương Mại Xăng Dầu Quảng Trị","Số 207 Hoàng Thị Ái, Khu phố 8, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
421,3200691374,"Công Ty TNHH MTV An Hải Nhiên","Thôn Nại Cửu, Xã Tân Thành, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
422,3200691617,"Công Ty TNHH Bất Động Sản Quốc Tín","Số 238 Hùng Vương, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
423,3200691857,"Công Ty TNHH Bất Động Sản Hữu Lương","Số 156 Lý Thường Kiệt, Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
424,3200693244,"Công Ty TNHH Long Đức Huy","Khóm Trung Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
425,3301662965-001,"Văn Phòng Bất Động Sản Gold Center Quảng Trị","168 Lê Duẩn, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
426,3200569092,"Công Ty Cổ Phần Đầu Tư Phát Triển Bình Trị Thiên","Khu công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
427,3200574007,"Công Ty TNHH MTV Sơn Dũng Quảng Trị","Số 369 Lê Duẩn, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
428,3200615278,"Công Ty TNHH MTV Đoàn Linh Nguyên","Số 23 Đoàn Hữu Trưng, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
429,3200626713,"Công Ty TNHH Thương Mại Xây Dựng Quang Minh Quảng Trị","25B Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
430,3200639014,"Công Ty TNHH MTV Hưng Phát Hùng","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
431,3200639511,"Công Ty TNHH MTV Đại Hương Lao Bảo","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
432,3200643349,"Công Ty TNHH Thỉnh Thảo","Số 14 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
433,3200658842,"Công Ty TNHH Xuất Nhập Khẩu Chợ Gỗ Sĩ Đại Hùng","Số 291 Quốc lộ 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
434,3200661877,"Công Ty TNHH Camera Quảng Trị","Số 06 đường Lê Duẩn, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
435,3200669065,"Công Ty TNHH MTV Phú Ngọc Quảng Trị","Khu phố 5, Thị trấn Gio Linh, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
436,3200675904,"Công Ty TNHH Đt Và XD Lộc Minh","Số 55 Đoàn Hữu Trưng, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
437,3200391331,"Công Ty TNHH MTV Minh Nhật","Số 36 Chu mạnh Trinh, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
438,3200410672,"Công Ty TNHH MTV Bảo Nhân","Khóm Duy Tân, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
439,3200421931,"Công Ty TNHH MTV Tiến Quý","Số 505 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
440,3200496408,"Công Ty TNHH MTV Dầu Mỡ Nhờn Hưng Phát","Số 12 Trần Phú, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
441,3200500037,"Công Ty TNHH MTV Dtic Vĩnh Sơn","38 Lý Thường Kiệt, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
442,3200504497,"Công Ty TNHH MTV My Ngân","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
443,3200510525,"Công Ty TNHH 18 Lao Bảo","Số 11 Lý Thường Kiệt, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
444,3200569871,"Công Ty TNHH MTV Tâm Hiền Phát","Thôn Bích La Trung, Xã Tân Thành, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
445,3200579492,"Công Ty TNHH MTV Thương Mại Và Dịch Vụ Hlp Đakrong","Số 147A đường Lê Lợi, Khu phố 2, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
446,3200623423,"Công Ty TNHH MTV Nguyễn Ngọc Hiếu","Khóm Đông Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
447,3200630276,"Công Ty TNHH Đồng Tâm Pharma","59 A đường Tân Sở, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
448,3200630678,"Công Ty TNHH Kim Long Quảng Trị","Số 38 Đoàn Hữu Trưng, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
449,3200631022,"Công Ty TNHH MTV Bestsilk","Khu phố 7, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
450,3200632026,"Công Ty TNHH MTV Tân Tiến Window","Số 179 Quốc lộ 1A, khu phố 1, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
451,3200646420,"Công Ty TNHH Mhd","36 Lê Lợi, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
452,3200655908,"Công Ty TNHH Thương Mại Dịch Vụ Xây Dựng Ngọc Anh Quảng Trị","Xóm 6, Đường Huyền Trân Công Chúa, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
453,3200657246,"Công Ty TNHH MTV Đại Lợi Quảng Trị","Thôn Hòa Bình, Xã Vĩnh Long, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
454,3200657655,"Công Ty TNHH Công Nghệ Số Quảng Hà","Số 65 Hàm Nghi, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
455,3200658320,"Công Ty TNHH MTV QT Vận Tải Thương Mại Hùng Dũng","Số nhà 11 đường Nguyễn Lương Bằng, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
456,3200658458,"Công Ty TNHH Nst Computer","Số 157 Hùng Vương, Khóm 3, Thị trấn Hải Lăng (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
457,3200658786,"Công Ty TNHH Cảnh Quan Xanh Đông Hà","Số 17 Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
458,3200659814,"Công Ty TNHH Xây Dựng Và Kỹ Thuật Chiếu Sáng Sao Khuê","Kiệt 62 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
459,3200659839,"Công Ty TNHH Rèm Màn Việt Châu","Số 63 Hùng Vương, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
460,3200660707,"Công Ty TNHH QT Bảo Phước","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
461,3200661725,"Công Ty TNHH Thương Mại Và Dịch Vụ Thiên An Phúc","Số 136 Hùng Vương, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
462,3200667445,"Công Ty TNHH Clean & Green","Số 03, Tăng Bạt Hổ, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
463,3200673897,"Công Ty TNHH Bắc Long Sơn","Thôn Rào Trường, Xã Vĩnh Sơn, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
464,3200690934,"Công Ty TNHH Nhân Bảo Hài Hòa","Khóm Xuân Phước, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
465,3200693621,"Công Ty TNHH MTV QT Quang Huấn","Số 146 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
466,3200708684,"Công Ty TNHH MTV Ks Tân Hưng Thịnh","Tầng 2, Số nhà 110 Lê Duẩn, Khối 1, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
467,3200709092,"Công Ty TNHH Farm Quang Xa Quảng Trị","Khu phố 2, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
