ID,MST,Ten_NNT,Dia_chi,CQT
1371,3200225510,Công ty Trách nhiệm hữu hạn Phước Thành,"Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1372,3200040982-001,Xí nghiệp Gạch ngói Tuy Nen Linh Đơn,"Xã vĩnh hoà, huyện Vĩnh Linh, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
1373,3200384937,Công ty Cổ phần Đầu tư và Khoáng sản Vico Quảng Trị,"Thôn Trà Trì Phú, xã Hải Hưng, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1374,3200100303-001,Trung tâm Giao dịch Thương mại Dịch vụ Chi nhánh Lao Bảo,"Lô DV Số 8 khu công nghiệp TM, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1375,3200042669-001,Xí nghiệp Than Sạch,"Trúc Lâm gio quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1376,3200042669-002,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Xí nghiệp Sản xuất và Kinh doanh vật liệu Xây dựng,"Khóm Hải Nghĩa, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1377,3200460151,Công ty Cổ phần Kim Tín Quảng Trị,"Khu công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1378,3200042669-003,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Xí nghiệp khai thác Titan,"Thôn Tân Mạch, xã Vĩnh Thái, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1379,3200042669-004,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Xí nghiệp nghiền zircon Siêu Mịn,"Khu Công nghiệp Quán Ngang, Thôn Trúc Lâm, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1380,3200511208,Công ty Cổ phần Kim Ngọc Thạch,"Số 357 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1381,3200508195,Công ty Trách nhiệm hữu hạn Một thành viên Nhật Tân Tứ Hải,"Đường Thanh Niên, Khu phố 4, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1382,3200042669-005,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Xí nghiệp Ilmenite Hoàn Nguyên,"Thửa đất số 987, Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1383,3200561449,Công ty Cổ phần Khoáng sản Lào Cai Quảng Trị,"Đường Trần Bình Trọng, Khu phố 7, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1384,5800268460-006,Chi nhánh Công ty Trách nhiệm hữu hạn Phát triển Khoáng sản Duy Tân tại tỉnh Quảng Trị,"169 Quốc Lộ 9, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1385,3200042669-007,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Trung tâm huấn luyện kỹ thuật an toàn lao động,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1386,3200042669-006,Chi nhánh Công ty Cổ phần Khoáng sản Quảng Trị - Xí nghiệp chế biến cát Qfico,"Thôn Thủy Tú 2, xã Vĩnh Tú, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1387,3200628943,Công ty Cổ phần Khai thác Khoáng sản Hưng Phát Quảng Trị,"Quốc lộ 1A, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1388,3200631551,Công ty Cổ phần Sacha - Inchi Việt Thái,"Tầng 2, số nhà 242 Quốc lộ 9, Khu phố 4, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1389,3200632097,Công ty Trách nhiệm hữu hạn International Eco Farm,"Tầng 2, Tòa nhà 242 Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1390,3200641905,Công ty TNHH Một thành viên NHV Quảng Trị,"Khóm 6, thị trấn Diên Sanh, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1391,3200642698,Công ty Cổ phần Phát triển Trường Sơn Đông,"Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1392,3200643973,Công ty TNHH Goldensand,"Tầng 1, số 168 Nguyễn Du, Khu phố 5, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1393,3200665127,Công ty TNHH Thương mại Dịch vụ Huế Nam,"Thôn Giang Xuân Hải, xã Trung Sơn, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1394,3200683052,Công ty Cổ phần Đầu tư Xây dựng Thuận Sơn,"Khu phố Tân Vĩnh, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1395,3200683165,Công ty Cổ phần Xây dựng và Thực Phẩm ATC,"Số 213 Lê Duẩn, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1396,3200693283,Công ty Cổ phần Hiệp Phú-Vico,"Thôn Trà Trì, xã Hải Hưng, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1397,3200696710,Công ty TNHH Trường Giang Quảng Trị,"10/20 Đoàn Thị Điểm, Khu phố Lương An, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1398,3200698186,Công ty Cổ phần Camimex Quảng Trị,"Trại sản xuất giống thủy sản mặn lợ Cửa Tùng, thị trấn Cửa Tùng, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1399,3200700244,Công ty TNHH Cát Thạch Anh Cao Cấp Vico,"Thôn Trà Trì Phú, xã Hải Hưng, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1400,3200701544,Công ty Trách nhiệm hữu hạn Khoáng sản Quang Sơn Đức,"Số 81A đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1401,3200705806,Công ty Cổ phần Đầu tư Hải Lăng Cityland,"Tầng 2, số nhà 47 Tôn Thất Tùng, Khu phố 3, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1402,3200705972,Công ty TNHH Phát triển Nhân Lực Thủy Hải Lăng,"01A Ngô Quyền, thị trấn Diên Sanh, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1403,3200706006,Công ty Cổ phần Đầu tư Phát triển Nhà Quảng Trị,"Khu phố 3, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1404,3200434232,Công ty Cổ phần Tiến Phong,"Lâm Xuân, xã Gio Mai, huyện Gio Linh, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
1405,3200706158,Công ty TNHH SGO Resort,"Khu Du lịch Cửa Tùng, thị trấn Cửa Tùng, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1406,3200706038,Công ty TNHH QM Hồng Phát,"Số 50/1 Trương Định, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1407,3200706197,Công ty TNHH QT Hợp Lực,"Số 42/22 Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1408,3200706285,Công ty Cổ phần Đầu tư & Chăn Nuôi Quảng Trị,"09 Nguyễn Trãi, thị trấn ái Tử, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1409,3200706292,Công ty Trách nhiệm hữu hạn Bình Sơn Quảng Trị,"26 Lý Chiêu Hoàng, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1410,3200706246,Công ty TNHH Đầu tư và Xây dựng Bảo Phú,"Kiệt 179/20/3 Lê Duẩn, Khu phố 3, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1411,3200706239,Công ty TNHH Đầu tư Xây dựng và Dịch vụ Tổng hợp Thành Đạt,"24/97 Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1412,3200706341,Công ty Cổ phần Sản xuất Thực Phẩm và Bao Bì Quốc Tế CTT,"Lô NU-01 và HC-03 Khu Công Nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1413,3200706415,Công ty Cổ phần Thương mại - Dịch vụ Legend VN,"Khu đô thị Võ Thị Sáu, Khu phố 5, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1414,3200706447,Công ty Trách nhiệm hữu hạn Một thành viên Thương mại - Dịch vụ Xuất nhập khẩu Quang Huy,"Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1415,3200706479,Công ty TNHH Hiếu Đức Quyền,"Số 29 Phạm Văn Đồng, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1416,3200706567,Công ty Cổ phần Dịch vụ Du lịch Hải Lăng,"số 11, đường Trần Hưng Đạo, Khóm 9, thị trấn Diên Sanh, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1417,3200706687,Công ty TNHH Tổng hợp Sao Việt,"Số 215 A Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1418,3200706694,Công ty Cổ phần Xây dựng Phong Hải Quảng Trị,"Thôn 6, xã Gio Hải, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1419,3200707384,Văn Phòng Luật sư Võ Sỹ Cầu,"149 Hùng Vương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1420,3200710771,Công ty Cổ phần Quảng Phát Quảng Trị,"Thôn Tân Phước, xã Hải Lâm, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1421,3200710933,Công ty TNHH Green Land Gia Bảo,"36 Lê Duẩn, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1422,3200713317,Văn Phòng Luật Sư Hoàng Mai Quảng Trị,"số 43 Trần Đại Nghĩa, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1423,3200713412,Công ty Trách nhiệm hữu hạn Một thành viên Trung Anh QT,"Tầng 2, số 369 Lê Duẩn, Khu phố 3, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1424,3200688237,Công ty Cổ phần Đầu tư và Khoáng sản Vico Quảng Trị,"Thôn Trà Trì Phú, xã Hải Hưng, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1425,3200141282,Doanh nghiệp tư nhân Việt Thái,"Số 51 đường Hùng Vương, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1426,3200114433,Công ty TNHH MTV Dịch vụ Thương mại Nhật Anh,"Số 14 Lê Duẩn, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1427,3200128179,Công ty Trách nhiệm hữu hạn Thương mại Nam Hưng,"Số 219 đường Lê Duẩn, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1428,3200146587,Công ty Trách nhiệm hữu hạn Tâm Thơ,"Khu phố 2, phường Đông Thanh, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1429,3200019130,Công ty TNHH Một thành viên Thanh Liễu,"42 Trần Hưng Đạo, Khu phố 2, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1430,3200012495,Doanh nghiệp tư nhân TM DV Công Thành,"125 Lê Duẩn phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1431,3200010635,Công ty Trách nhiệm hữu hạn Thương mại Kim Nguyên,"Số 07 đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1432,3200100487,Công ty Trách nhiệm hữu hạn Thạc Thành,"Thôn An Bình, xã Cam Thanh (hết hiệu lực), huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1433,3200165519,Công ty Trách nhiệm hữu hạn Ninh Hải,"Số 156 đường Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1434,3200184984,Công ty TNHH Thương mại Thiên Bình,"Số 124 Nguyễn Du, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1435,3200178331,Công ty Trách nhiệm hữu hạn Thăng Bình,"Số nhà 37 Hùng Vương, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1436,3200200001,Công ty Trách nhiệm hữu hạn Thương mại Phương Nam,"343 Lê Duẩn, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1437,3200225623,Công ty Trách nhiệm hữu hạn Tân Nguyên,"Số 23 đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1438,3200227236,Công ty Trách nhiệm hữu hạn Thương mại Hoàng Đại,"km 64 QL 9, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1439,3200228705,Công ty Trách nhiệm hữu hạn Thương mại Dịch vụ Đức Lợi,"Số 77 Hàm Nghi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1440,3200234307,Doanh nghiệp tư nhân Điểm Hồng Nam,"Số 514 Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1441,3200239908,Công ty TNHH Ngọc Ánh,"Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1442,3200256212,Công ty TNHH Một thành viên Thương mại và Dịch vụ Liên Vương,"Số 84B Hàm nghi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1443,3200667445,Công ty TNHH Clean & Green,"Số 03, Tăng Bạt Hổ, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1444,3200271517,Công ty TNHH Mai Linh Quảng Trị,"Số 17 đường Phan Đình Giót, Khu phố Tân Vĩnh, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
1445,3200293454,Công ty Trách nhiệm hữu hạn Một thành viên Hiếu Hợp,"301/3 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1446,3200386620,Công ty Trách nhiệm hữu hạn Một thành viên Thông Phát,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1447,3200489087,Công ty Trách nhiệm hữu hạn Một thành viên Xuân Thịnh Phát,"36A Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1448,3200573719,Công ty Trách nhiệm hữu hạn Một thành viên Thiện Quảng,"Thôn Long An, xã Tân Long, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1449,3200625847,Công ty Trách nhiệm hữu hạn Một thành viên Hằng Hải Quảng Trị,"127 Lê Duẩn, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1450,4201601110-011,Chi nhánh Công ty Cổ phần Sun Taxi tại Quảng Trị,"Số 378 Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1451,3200644046,Công ty Trách nhiệm hữu hạn Một thành viên Đức Lương Phát,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1452,3200693660,Công ty TNHH MTV Trường Tín Quảng Trị,"Đường Lê Duẩn, Khóm Hữu Nghị, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1453,3200698450,Công ty TNHH Tín Phúc Đạt,"Thôn Kim Đâu, xã Thanh An, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1454,3200698475,Công ty Trách nhiệm hữu hạn Thương mại Xuất nhập khẩu An Hiệp Thịnh,"Thôn Bích La Trung, xã Tân Thành, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1455,3200698482,Công ty TNHH MTV Lê Gia Đông Hà,"539 Lê Duẫn, khu phố Đại Áng, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1456,3200699207,Công ty TNHH Thương mại và Dịch vụ Tổng hợp Phương Đông Quảng Trị,"33 Nguyễn Du, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1457,3200718675,Công ty TNHH MTV Bất động sản Tín Thành,"12 Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1458,3200718717,Công ty Cổ phần Đầu tư cơ sở hạ tầng và Phát triển Địa ốc Thành Đô,"Tầng 2, số nhà 139 Hùng Vương, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1459,3200718883,Công ty Trách nhiệm hữu hạn Một thành viên Thương mại Quân Vũ,"Số 79 Lê Hồng Phong, phường 3, thị xã Quảng Trị, tỉnh Quảng Trị",Đội Thuế liên huyện Triệu Hải
1460,3200718957,Công ty Trách nhiệm hữu hạn Năng lượng Xanh Quang Tú,"56/1 Lê Hồng Phong, Khu phố Phú Thị, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1461,3200719005,Công ty TNHH Đầu tư An Trung,"Khu phố 4, thị trấn Cửa Việt, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1462,2400399209-037,Công ty CP Quốc Tế ICO - Chi nhánh Quảng Trị,"Số 185, đường Lê Lợi, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1463,3200305149,Công ty Trách nhiệm hữu hạn Một thành viên Hải Nhi,"38 Điện Biên Phủ, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1464,3200687152,Công ty TNHH Một thành viên Bunsu,"Số 22 Đặng Tất, Khu phố 4, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1465,0104093672-029,Chi nhánh Bưu Chính Viettel Quảng Trị - Tổng Công ty Cổ phần Bưu Chính Viettel,"Số 01 Hoàng Diệu, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1466,0100109106-048,Viettel Quảng Trị - Chi nhánh Tập đoàn Công Nghiệp - Viễn Thông Quân Đội,"Số 01 đường Hoàng Diệu, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1467,0104831030-034,Chi nhánh Công ty TNHH Nhà Nước Một thành viên Thương mại và Xuất nhập khẩu Viettel Quảng Trị,"Số nhà 113 Quốc lộ 9, Khu phố 3, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1468,0100112194-017,Chi nhánh Dịch vụ Gia Tăng Quảng Trị - Công ty Cổ phần Những Trang vàng Việt Nam,"Số 20 đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1469,3200659772,Công ty Cổ phần Minh Chính Thịnh,"Khu phố 2, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1470,3700381324-475,Công ty Cổ phần Tập đoàn Hoa Sen - Chi nhánh Tỉnh Quảng Trị,"Thôn An Bình, xã Thanh An, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1471,3301633160-001,Công ty TNHH MTV Toán siêu tốc Smart Kids Việt Nam - Chi nhánh Cam Lộ,"140 Hàm Nghi, KP2, thị trấn Cam Lộ, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
